nozzle_temp,bed_temp,print_speed,layer_height,infill_density,raster_angle,orientation,warpage,build_time,energy,quality_index
204.56145700990209,41.35783914343195,59.82738117053535,0.25675196849682147,38.39950031705924,77.2141422597596,2,10.276540482435355,195.11006010380535,22.958746194239016,66.34795400054439
220.59264473611898,67.8968106898736,77.80366605281303,0.1571516649185412,52.9043177652985,60.02347027128126,0,7.796959376419279,156.71379832964038,26.30126838352592,39.23826854959352
196.9746930326021,51.89396029490203,53.610091007710515,0.18655337591985252,39.242526814411896,39.18566910597763,2,8.57824039681311,192.8178878412054,23.909945222889462,67.36423980035086
204.6072324267609,76.97584781506121,76.20934772198551,0.2370887766443803,73.79070746333629,85.7808102954724,0,8.982558443149163,184.25961498528216,26.548003148594603,40.3190719139388
208.31809216468457,78.84232980661471,23.135472757161427,0.1664912314297424,86.08517476386284,64.73206805182487,1,7.813207205125072,236.60124292210094,27.914362420428258,72.94737749310944
212.80349921085178,77.77065956453735,45.12759914444968,0.11131713122934313,73.84737047289735,83.7148682576295,0,7.476403316465068,195.55531466036138,25.562215851868142,82.0752307274906
229.25879806965068,58.96856866629855,35.60946745772307,0.17478420940256273,85.94803577994796,47.48291759449491,1,7.245514366041611,226.64777259097593,28.079665232278874,80.90392425726627
199.983689107918,74.48170603957254,63.84925789884379,0.28888971653886064,51.75937297659793,23.301384731382562,1,8.003750229142117,201.11996709779174,24.985002953023542,61.319374451483625
215.7117219206806,73.7819759414028,78.8778254298348,0.22834687945971163,32.50535765670887,4.754401772824979,0,7.33331038909888,165.0731264935611,24.733532341266837,40.04476777917023
219.6207284431021,52.76401892973023,35.39180374665487,0.23429582973344137,79.03607579180738,65.34763663354654,0,8.105468746964496,229.03207458162834,27.220704489595004,83.53543012470783
192.3225206359999,73.1566189660271,59.250476088444465,0.22645643072752797,48.83796041132431,10.91726982049807,1,7.336426238783686,194.8704304867778,24.196698298496013,60.78622311557958
220.37724259507192,41.480305388619705,31.885857965584407,0.13979842779188736,73.7016660183306,27.249761544477046,2,6.823305711217557,217.55291456831813,25.85399694407051,83.31145167536097
198.52620618436458,63.85079513928212,53.919815274296596,0.18366677282045601,41.65151535854125,47.92238170955076,0,7.726442147456392,186.58365501421864,23.526454738629972,70.26611934682772
193.25257964926396,49.200353491508125,47.83594920130017,0.2501879596726636,26.49837078453381,50.79749290017729,1,9.254101106442238,204.08666178134598,22.439151912936843,67.11172308876785
237.44427686266667,44.822675431091156,78.32031977789222,0.12027457951063183,99.40654363902107,54.052487728842245,1,7.403529796043052,165.515418223252,28.08993020012853,29.51546797766792
238.28160165372796,43.078128065168364,56.51163636178799,0.15557055521794244,32.49612063444794,14.962979731473057,2,7.709957109566417,179.89437310664837,25.458693089409312,61.88391322957831
230.41986740582306,67.8515510351256,40.97038232520913,0.1552638216931707,99.07367951707849,34.17636643394839,0,5.764872550332892,213.62316970059348,28.813371370529712,80.22033863271683
205.23068845866854,53.59499855072265,26.845747093276003,0.1864037855189012,98.18239460531578,55.547480440527,1,7.407521744573231,241.91013587600105,26.65353075239749,77.04091766621242
194.8836057003192,68.99067086115046,29.074809724096074,0.296073748188437,83.50544831264317,87.28369781704063,2,10.203489631647999,256.1105100878292,26.83709240712365,68.64846162619803
224.21165132560785,42.614253631957695,33.519015797074104,0.1135005093367644,72.7538369665598,65.48680239297198,1,7.2307545920939456,207.33873886581495,26.62515941822387,80.5555196943123
212.00762468698008,52.61161351322441,35.05799968041788,0.203740198876119,66.22456402008677,83.0343381384562,0,8.495970063420572,224.4279209985591,24.54415772157183,82.28203022793002
196.10191174223894,61.57965169501349,71.03696347046827,0.13587293640244208,89.28812363022678,68.59908524827594,2,8.027769136149656,174.77815221730245,25.45215988429645,44.743161058097876
214.7588455055635,71.62892659355855,53.6733672969515,0.29413530908194885,43.15516172955903,53.25452720031604,1,9.043587387763234,212.39681447124227,27.022929128556505,77.55418061320191
191.71942605576092,52.7501001172828,51.403454682461984,0.12266070094549285,57.41449699879016,17.282103222271008,2,6.549288624918932,187.88223666553856,22.93004546491866,65.8764084364303
235.46602010393912,65.03565505748037,26.886132312153048,0.18072020047231824,69.55119754932015,60.001708670326174,0,7.551325292562177,229.18918770339167,28.27323491936917,67.91330911132654
202.93899908000085,75.43910992944748,71.6083816009661,0.24757699696692123,52.895238069559284,56.10416093639164,2,9.431697659047588,184.53217765491186,25.05944942416832,47.526654289885876
223.1261142176991,64.63452752729218,63.36885819250902,0.24091088560548904,54.19891632722144,54.22222534115398,0,8.517671048912195,194.0052628846106,26.209886251561088,67.0589935269233
205.58555380447055,49.31837899014535,24.060101714000094,0.18454572737878644,46.422773400166754,44.080728118941664,1,7.810116262833337,224.99376486638138,24.917285190170844,72.90610683418673
216.00340105889055,40.97603126226152,62.47010583378612,0.16930483359054366,65.13854533476288,47.579094359034805,0,7.077641564773145,184.2679873236534,23.995327111160844,68.14532067480884
217.335513967164,74.80395495603719,52.61229304055876,0.17952247571057411,88.04596224120928,30.099827440629365,1,6.336525730356288,206.9957429813747,27.349368788020385,81.3957513890216
199.24272277627637,40.850776434015486,24.903520744806695,0.15285525263172786,36.12227024050503,46.73814233780728,1,7.913983445003513,219.0990818131753,24.217204987368994,69.41856718524296
238.47923138822793,74.98806690736798,47.498038491719385,0.14106658774135997,94.75464310027532,17.780031511063044,0,5.169643918787584,209.47013036211098,29.3956737730031,71.35398410007974
228.75664116805572,61.157485361088476,49.08177722780282,0.196607939511778,75.12701229985836,72.46569576243391,1,8.248604447495037,207.1715066032648,28.37736020161139,76.58688714313197
236.97494707820945,77.56270794051585,29.946472409796545,0.15370675121352145,85.86185701440242,16.719925922883704,2,6.691682124223027,229.80461507618577,30.185748273033408,69.81777350773991
234.74136752138244,71.95132943094661,76.74188882001694,0.15749233297945003,64.49525541040093,7.646966090051977,1,7.007253448241657,164.59474870471809,26.698994652370185,34.476460017868106
219.89499894055425,79.9173644213335,70.99852228883972,0.2313512126949114,82.36133611392508,39.26214237214416,0,7.376166445686913,191.62020452535924,28.20837690784406,54.217619903320625
236.09371175115584,54.028472618068406,60.1413402397465,0.29370746633997846,21.296031787157375,59.24766955554556,2,10.462230617690473,197.47116719820482,26.118391217478276,55.28313672614038
194.42462510259597,70.68753155724508,47.73773366003643,0.220727440111875,85.47043398236282,39.39451424401872,2,7.943408116049128,217.71103745907766,25.7789468265975,73.62868046956359
199.79914312095727,56.07723654436968,44.70593249507051,0.11539589341299326,23.211108726829323,24.907871875617776,1,6.991431911900368,185.89961884604622,23.324597462206874,76.79691528942124
192.2613644455269,59.195024812156355,59.05840802905725,0.1151167227708134,91.193070109029,50.235406550139665,1,6.613556843690059,185.42571761854853,25.02228359467521,61.22006951887115
206.26651653816322,65.1002185287348,52.725912164414325,0.29028464416911315,99.35701977909146,31.230210187097995,0,6.924170206990744,223.9617957690695,27.570074669231243,80.92301332505357
209.4338644844741,74.94708456745354,23.736386352913136,0.15945815806146674,43.525396974142225,83.95809211139698,2,9.318279849833548,222.64273015346328,26.84980632319814,71.51382984285424
203.5674515886948,79.36333876797181,50.7501589262199,0.11841339721649509,36.82548450286349,83.03806256432149,0,8.034873060580498,180.69993203154135,25.176394197600086,73.94076289539689
231.43687545759647,70.73093655458072,68.38421703397037,0.2198089174300763,81.22906910864326,45.21346379748859,1,8.062955093136702,193.85734293241643,27.6776987518512,53.648509815082384
207.83766633467945,56.710671286693355,47.55439265581748,0.2247297556580532,40.242107273620256,29.509559461643267,2,7.90598962731648,206.08097576414772,24.554606875774986,79.13914408655711
204.04672548436903,56.854280091082806,23.117394653256106,0.22970096402373763,89.24499065377628,66.34191725609752,0,7.710265141836734,251.0151912709664,28.33562975597059,72.86449883995446
217.1348041579124,69.50329206355566,67.17669196304199,0.15348040557150827,28.227407372598137,3.3041649134759976,0,6.359548188481635,160.76631501604535,25.270342987500495,62.204865992085395
197.04621124873813,49.55108583073209,32.08182692815846,0.10302213684289502,30.076415710348662,42.72921054392861,0,6.952441607221205,196.18219010139973,24.251831115179858,72.23641328375368
230.109849037702,44.41896452525579,35.51725009328233,0.29300307389089436,98.33212440804925,30.26910548433002,0,7.387093485005845,247.0423402765288,29.218263728150596,80.58051098175747
193.72753218398853,54.18488630563106,29.882381205937754,0.1501786091382205,73.90711186160037,82.84822965922992,0,7.633240013115344,221.11630690128948,24.96788741965231,69.5616678948867
239.34434683002587,51.489559666163274,39.81290389228985,0.2352052576105095,87.75097795431623,1.0802724545414288,2,6.89526615498266,231.45494386193914,29.13435748046906,71.6844868558402
228.61223846483287,51.8523248182396,65.4050903413181,0.2413259739757419,45.94635018812144,49.753338814651414,0,8.339022310002715,188.11829387727263,26.004061681349285,57.84541823646459
199.93578407670861,49.344310041996394,51.16315157023624,0.22200148341589715,74.11869996164836,66.65972229599635,2,8.573278460316574,210.31048144273154,24.02294654801734,72.29338092564352
190.27610585618012,41.68372758545448,32.29287644904275,0.16258147884272964,67.53934618468777,43.65161887716371,0,6.817038172706223,219.0530756821526,23.722540373184934,67.35870509510104
230.7730714227417,40.714957389336554,72.66980468912246,0.15421925075281315,68.25200960983577,7.686272714644949,1,6.709446209519053,170.14105661086205,26.553312280069576,46.96111548132491
225.34286719238085,79.50889558944127,72.77491129709175,0.21953365654054063,74.60259676301773,87.5215251025112,1,9.180685574288754,181.91516384191024,27.579435337180666,47.60796235581486
226.45035840204937,57.110925349434496,72.23470550276042,0.2732191267223383,66.02873385032788,46.62093882384881,0,8.51562409634708,190.07908298364387,26.95999511434929,49.360695235367615
228.56351733429727,55.373065886387266,34.32777268289236,0.2893467457846791,54.324989544213274,55.27676198871102,1,8.83539528870704,236.09926482524114,27.831265186840966,78.75132259709075
193.70223258670453,67.1858913077228,47.07436065085929,0.12118116088075154,42.07381555044375,21.29488044367566,2,6.9437135577580875,188.01535971263115,23.423154613432203,68.8522334736557
207.92328642721364,48.730155514602565,79.0993793684525,0.13096572251954397,81.48650647305615,43.514827659612344,0,6.640009653838648,161.16404566645468,24.512595365256164,36.43527791446977
195.79345297625648,77.99844735800902,66.32074857859942,0.28894725175661595,38.101794400254896,38.623454276248964,2,9.933096169643827,194.4074924231748,24.08564654123353,51.75381647539104
233.1551712937797,71.45380057662209,21.63004527353359,0.24730704566695852,75.38834449235313,6.7406257801785365,0,6.719034253638214,248.31112688130352,29.041893801385438,67.41818847697289
221.1649063413779,43.57644009249038,23.912275475629524,0.2765987649659546,38.66662581194613,9.55443181927205,1,7.6314104472120805,244.43846433464276,25.27697993115946,74.73758595438359
206.54490124263245,56.70323103139714,47.835882608739965,0.14052652682706862,70.02641359635632,75.37252676568971,2,7.790373630637343,196.9606785188853,24.948535398559837,79.12292565983017
193.17791751430119,75.16473230248658,74.55321235169362,0.21751717422188038,79.76626137032231,21.58379569859312,1,7.382126156959702,181.37717473206303,25.942729192418273,38.69503675679734
205.5491160857831,77.7892808916564,52.32210787716285,0.24022791888349473,37.497111112523136,17.546244434876748,1,7.81869007503043,206.4635565286377,25.12983928084877,74.95764639572708
206.25916610133734,58.69606044999479,49.868750482057415,0.23602237708939452,24.795464068904664,45.44203061251253,0,8.347426619361796,196.00418380831505,24.162713518370513,76.25965349945257
226.4803089169032,64.53645556842831,26.328421997397836,0.18163033817333962,30.477899439533928,69.18724182262616,2,9.570417735226249,217.93521495676438,26.366854397259498,71.58388601817308
221.87787356776064,46.68135784368301,59.40680628345764,0.1030789783382617,68.47975738168203,5.575186672108913,1,5.71822492182875,178.47892926524497,26.297702052878833,73.53116784757624
234.36063712881634,79.64674504547907,69.32618963601354,0.21658521136085263,87.95571249805884,51.912712767443026,0,7.5380094793788395,186.02638452360713,29.74596843629498,51.70417054485571
213.61074625809746,49.26686805533774,42.825200450453735,0.15062030783592176,23.59974569883395,10.728939855651603,0,6.557315757126023,190.33079075962675,24.498846280641718,83.46368002198038
195.9797122969151,77.70927096540503,66.53671105551965,0.19005084922857807,78.7321007233317,3.281494574305661,0,5.499781242416992,190.27637966167293,25.884398423508248,56.34816749726068
225.66223936114974,65.98586595969473,77.8685992340487,0.29151620301676345,47.305491676004166,4.746955694599565,1,8.19673097793189,179.33237312065344,26.24255489114946,37.26261168419798
228.03925243084487,64.30947179515437,32.22598754766135,0.17980706352848694,58.2822695935618,75.07476973875973,0,7.795461527581935,215.21483828452514,26.915441285627036,75.96291051808082
218.0638598784748,60.50754044066034,51.39977787168448,0.26796032133288533,94.30876398764525,10.617523526525542,2,7.041617993381608,222.24739118627616,28.71646099622698,81.47587016688517
228.54835899772806,49.22679246871034,37.22827748507453,0.13770812114985023,46.557720378867636,4.063622797106276,2,6.677097129937,206.27756407523788,25.88765472724827,79.43296142924149
214.68977981821953,47.061121280220334,67.57126514203037,0.23449209960500575,57.22695471515888,39.41098984286211,1,8.203895974589079,189.7406996129839,25.371684256699442,60.67662941754803
216.13664146909971,48.819448362807016,54.65560195286945,0.2954013908877887,21.09459318085449,75.95941247478223,2,10.830339345458555,203.28872837665799,24.96029888493882,71.41193237092793
211.37705091792748,47.45753048577018,58.074945053018226,0.12037862017458736,26.52789760038707,23.616753884037173,0,6.313722811100247,169.30301165592212,23.187297510400096,72.15323569344858
191.27095633720475,71.18337894267013,67.87484957695364,0.1016639884454384,40.68732729078272,37.95413557733247,1,7.256613877084715,161.03640727009332,23.821199681893216,45.74615259997589
195.39457134966523,54.005010366669204,43.75822835974729,0.18671655852652286,22.228179265685952,3.59302793073761,0,6.354828746879519,199.3422531116428,23.36761326817954,73.4139843944259
191.57145928433673,42.313707062535855,74.90540410442259,0.11852509661027344,70.51002608386008,40.417066272138825,1,7.434370041376082,161.30836972734042,23.646852190627225,34.32697248274667
221.820520563189,78.76410520563246,51.9817320347684,0.24967686993524627,54.111868544129806,51.98517725734203,1,8.488427806422607,203.39437527452122,27.140417233937704,77.37495918378636
205.71779905381632,75.35143539853703,29.47728937012088,0.28290973276971176,63.85161621824176,51.38163483769303,0,8.166156998422414,241.0647316750562,26.31890680564068,79.28320168996692
215.42853455823513,77.11009132780852,61.75394709012815,0.18680419454175176,33.971774871706366,29.918402295692864,2,8.510169714819149,179.25794258100294,25.441354551098232,67.90440550759565
235.37832369630465,79.7963129058574,67.59568102629527,0.1517423284310882,43.67456235492929,28.397986259682195,2,7.796305107797005,169.18329299936357,27.61841104289956,49.048131153926136
202.46461145744374,46.95580996877949,39.0057006240516,0.18688066380132196,73.10595798821801,9.59612570429381,1,5.983982664269338,217.58774732982397,25.11899946482002,80.8373670323992
210.51914615178148,55.84968075610635,71.43075541992518,0.24468956357000018,97.22421789043199,33.01184885816416,0,6.727765055005125,197.73226950168075,26.308668708557136,56.412553775341685
227.77755692715243,70.32953902816365,74.36859528594599,0.1018108323160742,24.033341888176736,8.954520198566819,0,6.483175270773681,146.84249489358638,24.441932930608782,41.57179768411062
201.43990827458111,67.8408247221517,36.614269242668534,0.21789079789693944,91.23074566842129,68.99363502408464,1,8.055214140304889,231.50909692292367,27.10957970464974,79.09290587689367
193.84899549143964,46.1558362535942,79.01128836291332,0.2226583369774758,66.15049610489667,86.96468679733673,2,10.420122304340076,177.7070732040223,24.340540038763326,24.490200810621474
204.4875726456884,72.6333249996247,28.442691682925506,0.2275376493791871,65.1135653404499,87.30670110000362,0,9.299328952789354,235.0749392041402,26.877703424994113,74.44483213818098
198.06106436270022,48.97762287346643,32.1209401041494,0.14840441599617543,60.02228281662083,77.85639894378545,2,8.249728962173897,216.70336354504371,24.7330698076156,71.80884645594472
236.48488261712865,48.95270459290492,31.053490354281568,0.24281054467562535,25.55152687233467,54.07129344056572,2,10.043468642565834,226.320255992395,26.94559941811103,67.02171197715938
230.40601897822086,61.47897691573654,73.63938260047223,0.11827829726635529,27.19014813889285,63.07791275194919,1,8.58764250621268,150.42438292552097,25.529145801662903,40.94287161071664
221.67018782552117,63.71759739366813,59.25755313949771,0.13985406729336017,68.07296045272689,25.668522241237266,1,6.346492255844081,187.80217883542116,27.183560269449377,72.44932875706058
233.5730295093859,63.203448313512446,29.126256993336373,0.2754940093308964,47.27668571484466,56.769337815535856,2,9.733609596809314,236.34359666842198,28.188874121833106,69.45634398444994
230.1836038449557,43.65947349591019,46.41940510210094,0.24774463014531325,93.38144532621445,41.00845944958897,0,6.886215319543467,223.87483910331557,27.72026353941807,78.86486968398782
199.3285029443018,75.09843450521521,56.917881504188124,0.10274911080226906,52.52724298875778,43.38156057992393,0,6.7691565204261614,173.69851724210213,24.352995140305303,69.64413763201412
234.6279499244989,50.624001703548245,25.007845099362996,0.14967525207396004,31.46251669621129,68.19989043376421,1,9.082524189553679,216.44979164385657,26.44982058526046,64.43414511857641
216.96711209578254,45.18059685131217,72.94498210444033,0.1428812965986329,77.17750668016288,25.37265200375265,2,7.064750075822112,174.27382784068055,25.574265315672044,50.89036803692742
230.37200775820313,75.54992319475909,68.21621212649211,0.15416126560739452,43.46827371528079,28.62356505250679,0,7.35309473238517,166.88125823765236,26.690888676044185,54.97484173637746
234.80456499617466,78.22605992919014,50.31240641459829,0.14951195405597728,62.03762458847145,83.2177612015773,0,7.788004923643544,190.304092110087,28.52004811757508,69.69392330472098
205.9001737485932,74.48510469061802,78.02759691555022,0.11250525914856915,75.8266228404136,5.060186536587502,1,5.624639316987806,160.25084499311626,25.8956597863433,39.94736676338622
195.50259622638384,72.38064298899512,45.06565875650598,0.19178810331936408,92.02112889616564,43.707086857200636,2,6.975453573713919,219.959324290812,26.835649915896767,73.56528465751684
201.3967581270971,66.20967922556088,79.04661914218987,0.24654669495723303,83.37529558413408,82.15207203670755,0,8.894128906730149,178.65133347815552,26.137907632952434,33.500024743442886
211.3553894313128,62.034294824365574,60.07519992821762,0.22134634494348726,74.10888542981793,54.93267070363413,1,8.025475951120905,199.17715953757033,26.255959358608674,71.19137405712996
230.90073829612464,43.479470396456406,58.08027639523649,0.23457433371961595,74.37065459161148,49.176636679091885,0,7.702525954605496,199.65796111136993,26.2164231609147,69.49801171963433
233.03652916281717,56.338128522827944,29.9572937177471,0.11622983570724783,95.67397152256692,22.47697613064197,0,5.361071100717612,220.34550722777405,28.564406000989667,75.38551769948349
190.34760652655953,54.90754068049256,72.91566549827864,0.2902981420353574,43.66592779972288,30.894794015800343,0,8.377308795803287,184.0490274544212,22.9861752229328,34.663211384680686
215.5373651288783,50.39015135041305,45.649381275236905,0.2676983667686049,20.08896753569499,76.68435742242237,1,10.226390741700017,210.2516681452571,23.65231478871836,79.1905641342803
210.87055015743894,68.9368045475434,29.734004346948762,0.2610180636991325,41.7563647518559,50.32963185916123,2,9.388599328613866,234.46301602340648,26.952767763047333,78.52254303399357
201.1053905235365,59.835029403150834,20.75645119854554,0.2645967610083535,37.43131037013952,46.32679743811019,1,9.286947195594074,240.57788665277874,25.085868712455458,65.9054148745627
195.99326836668413,43.24184863630592,53.585341018302955,0.28654210162655225,72.94676680911985,8.962174218602604,2,7.369826497350913,221.3193310394665,24.647019943503096,70.7555763566145
206.8807585701814,48.80732807799245,51.64397732736058,0.20885079322273953,70.69692798124233,1.442534080961081,0,5.833065632435568,201.96183673377627,25.833734894890068,80.3761048586146
237.14548519562595,67.33035054638384,63.16121734214951,0.14005640357352517,67.4769106163779,86.73166698183442,2,8.899451623234006,180.71999259851037,27.661792098359644,53.510837759687796
206.16014660103775,43.045234379612005,73.41548318106813,0.22335672157050823,21.299475456756298,33.92875505581575,0,8.270607438716732,164.86745136385352,22.868427703485395,47.30453858682556
215.9395310871683,74.04827656195076,24.76439507858177,0.2485762987335878,78.3022443560518,54.28917558895539,0,7.930904869637955,245.78577881950218,28.187427160591632,77.86613345868567
225.15094794475888,59.80586108055897,63.88978942042174,0.24758347867080507,45.88243299883932,7.174356586855649,1,7.602141756641746,191.87055025196736,26.124209451105223,64.01144176922617
208.1814801189647,59.22346309306592,31.244716645854933,0.204289804833376,73.2044791205305,61.48028571507419,0,7.380853194921376,230.28274742925996,26.0313846924694,81.49993953046761
238.58910413604804,63.6963113863807,71.49062318942984,0.11369174386671561,64.52627428017226,83.93100378353648,1,8.661552792877252,165.9075864998566,28.358685465448445,36.48779648260109
238.12236474710556,72.98723863700596,69.14381083169937,0.17422258768602555,47.418474034232574,51.80987276976777,2,8.711126203881804,172.84852759637224,27.39092586453538,44.656865891553984
202.5891147912682,53.91236831608772,52.44762529913266,0.2841533216926715,30.76610136832862,11.35037901378695,2,8.787323256386962,208.45317968214698,24.34452635724649,72.30418253941829
214.86242529461927,67.12064610236254,62.61456791739869,0.2168897819514852,27.553511812838476,52.3549374726129,0,8.372565215125267,179.2932581494318,24.01999315232549,65.63376894460848
205.0439154908385,62.62927855983165,38.861006791024906,0.20766638865114267,86.52146664897788,68.97124917941872,1,8.140115997047655,226.26716156791477,27.245958662931184,81.37283694602283
204.24202471887338,50.68113080677685,48.27007393596888,0.1537707028764387,93.47180336652464,36.57748829166168,0,5.698127488955653,206.67515090057077,26.3371812148344,81.08259371521416
191.84434736772664,75.14519945420632,69.2982138626283,0.17368978398331578,71.98304374114397,79.1853973147321,1,8.561212249763683,178.7045979092773,24.887108087696962,44.34042757145558
220.47821669899486,71.89704086427713,47.55591183039283,0.2790692178306339,28.27472918883867,58.3814658021628,1,9.359163117268732,207.24028280150932,26.112685677759828,77.30207072782146
215.13395116144306,66.33807338633702,41.46789591952651,0.23329260950536715,52.162177351059256,80.93240264602822,1,9.382901903856695,217.74278960551382,26.647340877681128,81.46108000508286
192.57393756249948,74.02326916376967,49.65274683501799,0.2574774053504666,78.31513600841258,56.11547801226035,2,8.640441020990032,221.38630051829708,27.028653884246907,67.51532173844761
203.93232321183058,74.6917680383921,69.6949551462331,0.19086908461353103,82.38567072080545,11.81591748043418,1,6.605292103804672,183.2778433185016,25.304682897408508,56.710503678823756
235.4132942983327,68.3345190686014,40.11248284225236,0.22604944389123158,29.457489783287087,27.87225399946702,2,8.686407050503103,209.22239335255995,27.708975751633563,71.17869392223666
201.9780945333486,73.48053313454687,30.425695588144627,0.1496767217486415,20.002457507630595,18.161545342721123,1,6.865101497493825,208.58347076227903,24.14820870879278,75.10876257905012
197.24474360456117,67.89885846677134,62.72084121984685,0.24109216605669725,76.9709636704484,81.79438479451761,2,9.411279335349528,202.60576054931263,25.5258073346533,58.48885545975148
214.47263801387814,67.20563087041202,69.55869276248491,0.18552026674066746,48.52769407889645,68.43600605587343,2,8.999596298626107,174.4233628601638,25.338450604661684,54.62501753271459
239.28252270553003,64.74445512860737,26.038248711412,0.1885091029629491,40.35850652946082,60.87585320190055,2,9.465255808806491,222.91922627217974,27.834805165301315,60.70066346176918
202.102763575575,70.10866558230565,34.39244676535668,0.22986446491537632,21.031797583162035,27.086968766845953,0,7.567042699053809,212.77057718444564,24.554787271818697,77.71678423624016
223.6067773702939,46.344204211722946,28.518319385659634,0.28725612429378533,63.223952540919974,16.564029484519217,1,8.012141893320392,248.25648566593824,26.500515117117132,78.05636101046876
228.08098076643589,75.23483036795713,40.87648469493,0.11280126932172418,88.09205883407854,68.08059791900206,0,6.573259080573924,205.95538837595402,29.28467973031815,79.54152994956291
201.88187719962,74.87374110980929,47.021058734324754,0.2649486474694015,96.61053170180703,42.67421512911717,1,7.4723021933536975,228.34747143984325,26.46243085571184,80.11160736381902
226.41081743059297,41.169891321382366,64.92958021779839,0.15847662208243862,65.25959604906313,20.32105969355662,1,6.863934524264357,180.40755299064912,26.007181158215605,62.725748948633196
208.38915663596265,73.03267002259051,59.06885509290045,0.18878389090127556,61.156906219191534,55.49597803487476,0,7.664721027428134,187.81674974161388,25.75054028714728,72.08568004924632
221.61529152967898,45.154794698937806,57.25571404870587,0.1043826657550018,26.80451083913929,3.630046692460678,2,6.682150114077246,171.52506228975582,23.636137181386783,71.77413200016063
221.67648553804474,53.40475417036568,41.142496796579266,0.1602092155668626,63.90982412340798,29.355322871542818,1,6.590596469552101,210.54521095295598,26.633747179622567,81.63140384032036
216.78873420373793,69.74033025166432,70.4868531850856,0.20052624852602607,50.39832631723157,42.17012951320212,2,8.248666116779852,176.09685066534593,25.085526508352878,54.001303135663235
194.5144885027204,46.43039584193233,48.27723004388987,0.11123521546948781,68.57082247068615,13.316250069846525,0,5.140298187364453,189.4035689789841,23.747731836874337,72.39468785606721
231.7651247794619,72.71868096476248,78.74629628090926,0.19821914587663303,51.09810783012374,88.61890298317556,2,10.34671982544915,161.6770566723554,26.23218994504012,28.451248595479598
206.0390032485868,73.28536711830968,58.04852829774421,0.28542212577168546,39.22392987602934,18.818762813065284,1,8.248856905950579,199.72176610131638,25.549177876268555,70.53113658904427
